MeterpointID,MeterNumber,PostalCode,Id,Substation
707057500017172876,18294700,1684,99001,H18L
707057500017212923,18294732,1680,99003,H540L
707057500017179745,18294766,1684,99005,H65L
707057500017392755,18294750,1675,99007,K57L
707057500017254688,16044880,1676,99009,K100L
707057500017201378,18294703,1684,99011,H360L
707057500017393554,18020338,1634,99014,Flyndreholmen
707057500017189539,18294626,1684,99015,H235L
707057500017392663,18294611,1680,99017,H570-T1L
707057500017230576,18020213,1680,99020,SINGLØYA
707057500017190016,18294701,1684,99021,H237L
707057500017219960,18294644,1680,99024,H595L
707057500017190542,18294702,1684,99025,H240L
707057500017221208,18294647,1684,99027,H608L
707057500017181045,18294609,1684,99029,H77L
707057500017212077,16632761,1680,99030,H525L
707057500017226982,16632769,1692,99033,H740L
707057500017185494,18294765,1684,99034,H125L
707057500017198524,16632829,1684,99037,H325L
707057500017199637,16632830,1684,99038,H340L
707057500017218444,16632793,1680,99041,H576L
707057500017196261,16632787,1684,99042,H315L
707057500017202023,18294658,1684,99045,H365L
707057500017204157,16632794,1680,99046,H405L
707057500017203440,18294675,1684,99049,H370L
707057500017204096,16632791,1680,99050,H405L
707057500017216419,18294672,1680,99052,H565L
707057500017261051,16632762,1676,99054,K21L
707057500017222373,18294641,1680,99055,H620L
707057500017213364,16632828,1680,99058,H540L
707057500017207356,18294686,1680,99059,H450L
707057500017217751,16632792,1680,99061,H575L
707057500017203952,18294674,1680,99063,H405L
707057500017394209,18294717,1684,99067,H47L
707057500017178915,16632767,1684,99069,H60L
707057500017185265,18294629,1684,99076,H120L
707057500017173286,16632765,1684,99077,H20L
707057500017219694,16632764,1680,99080,H590L
707057500017192683,18294659,1684,99088,H260L
707057500017188310,16632766,1684,99089,H220L
707057500017186026,16632755,1684,99093,H130L
707057500017193499,18294579,1684,99096,H270L
707057500017183377,18294645,1684,99097,H90L
707057500017208544,18294594,1680,99100,H475L
707057500017388369,18020330,1684,99101,H308-400L
707057500017181052,18294630,1684,99104,H80L
707057500017388352,18020356,1684,99105,H308-400L
707057500017389762,18020348,1684,99108,H1085L
707057500017388376,18020365,1684,99109,H308-400L
707057500017391918,18294610,1684,99113,H340L
707057500017391925,18294716,1684,99116,H340L
707057500017172913,18294595,1684,99117,H18L
707057500017394148,18294608,1684,99120,H77L
707057500017389724,18294624,1692,99124,H735L
707057500017185166,18020168,1684,99125,H120L
707057500017197541,18294578,1684,99128,H320L
707057500017216273,18294628,1680,99129,H560L
707057500017394117,18294764,1684,99132,H350L
707057500017176324,18294643,1684,99133,H40L
707057500017394094,18294576,1684,99135,H60L
707057500017196902,18294598,1684,99137,H320L
707057500017188150,16632402,1684,99139,H220L
707057500017257238,16632786,1676,99143,K25L
707057500017226937,18294759,1692,99145,H740L
707057500017392212,18020181,1684,99147,H50L
707057500017255548,18294758,1676,99149,K38L
707057500017222403,16632401,1680,99151,H625L
707057500017222595,18294671,1680,99154,H625L
707057500017231542,18020232,1684,99155,H311L
707057500017187726,18294668,1680,99158,H215L
707057500017190979,16632398,1684,99160,H243L
707057500017218062,16632399,1680,99163,H575L
707057500017190641,16632400,1684,99166,H240L
707057500017254282,18294719,1675,99168,K41L
707057500017192904,18294596,1684,99169,H265L
707057500017204997,18294757,1680,99172,H423L
707057500017321175,16632397,1684,99174,H6L
707057500017172111,18294670,1684,99175,H16L
707057500017192539,17726044,1684,99176,H257L
707057500017215122,15701217,1680,99178,H550L
707057500017259959,18020230,1676,99181,K1021L
707057500017228917,18294706,1692,99183,H760L
707057500017224131,16632330,1692,99184,H713L
707057500017231580,16632329,1680,99187,H404L
707057500017193383,16632328,1684,99188,H265L
707057500017174306,18294761,1684,99191,H29L
707057500017392564,18294599,1684,99192,Dypedalnedre
707057500017392571,18294597,1684,99195,Dypedalnedre
707057500017394346,18294756,1676,99196,K29L
707057500017216372,16632327,1680,99199,H561L
707057500017393516,18294763,1684,99200,H340L
707057500017325159,16632015,1676,99202,K1005L
707057500017206717,18294619,1680,99204,H445L
707057500017392854,18294721,1684,99210,H125L
707057500017252882,18294633,1675,99211,
707057500017194090,18294677,1684,99212,
707057500017185869,18294678,1684,99214,
707057500017208032,18294631,1680,99215,H460L
707057500017211094,18294617,1680,99216,H515L
707057500017177925,18294760,1684,99220,H50L
707057500017395787,18294807,1676,99221,
707057500017217577,17726046,1680,99226,H570-T1L
707057500017397163,16632785,1605,99227,
707057500017196421,17726043,1684,99231,H318L
707057500017396142,18294726,1684,99233,
707057500017254619,18294663,1676,99237,
707057500017174207,18294616,1684,99238,H25L
707057500017257047,16044596,1676,99243,K38L
707057500017293687,18294655,1676,99245,K29L
707057500017396166,18294604,1675,99246,
707057500017386419,18294728,1684,99249,
707057500017209084,18294618,1680,99251,H490L
707057500017209657,18294744,1680,99252,H495L
707057500017396050,18294811,1680,99253,
707057500017181267,16632325,1684,99255,
707057500017394162,18294607,1676,99256,
707057500017171305,18294662,1684,99258,
707057500017386426,18294729,1684,99259,
707057500017197510,18294711,1684,99261,H320L
707057500017184046,18294661,1684,99262,
707057500017170797,18294692,1684,99684,
707057500017202061,18294712,1684,99687,
707057500017257306,18294743,1676,99934,
707057500017224049,18294694,1692,99994,
707057500017397149,18294804,1676,100061,
707057500017397408,18294715,1684,102279,
707057500017397262,18294725,1684,102352,
707057500017392588,18294699,1684,102441,
707057500017390294,18294806,1676,102459,
707057500017192188,18294666,1684,102587,
707057500017255746,18294667,1676,102634,
707057500017396548,18294664,1692,102686,
707057500017216488,18294693,1680,103013,
707057500017209343,18294710,1680,103033,
707057500017392427,18020346,1680,103177,
707057500017221062,18294669,1680,103226,
707057500017260313,18294747,1676,103376,
707057500017396074,18294800,1680,103479,
707057500017390270,18294724,1680,103509,
707057500017394087,18294718,1680,103686,
707057500017363250,18294787,1679,104219,
707057500017397392,X18294787,1679,104226,
707057500017389731,18294788,1676,104254,
707057500017231610,16632395,1676,104655,
707057500017202672,16632756,1684,106292,
707057500017218277,15904978,1680,106335,
707057500017391727,18294801,1676,106400,
707057500017203044,18020203,1684,106487,
707057500017185340,18294695,1684,106493,
707057500017392687,18294749,1675,106610,
707057500017259119,18294713,1676,106797,
707057500017198821,16632831,1684,106847,
707057500017394070,18294587,1675,107654,
707057500017385177,18294786,1675,107727,
707057500017388932,18020355,1630,107864,
707057500017395978,18294817,1680,108244,
707057500017396043,18294808,1680,108464,
707057500017199538,18020172,1684,108737,
707057500017396234,18294708,1684,109217,
707057500017388192,18294730,1692,109238,
707057500017397927,18294665,1692,109442,
707057500017224933,18294683,1692,110313,
707057500017386051,18294745,1692,110435,
707057500017201446,18294577,1684,110552,
707057500017200180,18294679,1684,110564,
707057500017209053,18294650,1680,113361,
707057500017218987,18294680,1680,113450,
707057500017398344,18294682,1692,113560,
707057500017398191,18294803,1684,113566,
707057500017397439,18294714,1684,113826,
707057500017191433,18294586,1684,114201,
707057500017195929,16632768,1684,114258,
707057500017392182,18294635,1676,116816,
707057500017211926,18294588,1680,119150,
707057500017210875,18020231,1680,119547,
707057500017172579,18294632,1684,119984,
707057500017210202,16632759,1680,120332,
707057500017191181,18020252,1684,120433,
707057500017386327,18294731,1680,121803,
707057500017184794,18294648,1684,121964,
707057500017171329,18020253,1684,122297,
707057500017216105,16632790,1680,122309,
707057500017216969,15718188,1680,122951,
707057500017228757,16044690,1692,122985,
707057500017397125,18294649,1684,124621,
707057500017220140,18020249,1680,128273,
707057500017172302,18294746,1684,128367,
707057500017392540,18294585,1684,128437,
707057500017171633,18294681,1684,128482,
707057500017211261,16632827,1680,129684,
707057500017211278,16632832,1680,129690,
707057500017212091,18294676,1680,129743,
707057500017222427,18294657,1680,129935,
707057500017222830,16632763,1680,129994,
707057500017211384,16632834,1680,130114,
707057500017364622,18294656,1680,130243,
707057500017170926,18294589,1684,130294,
707057500017198968,18020250,1684,130851,
707057500017319028,18294623,1692,130968,
707057500017182776,18294622,1684,131025,
707057500017183360,18294614,1684,131032,
707057500017397378,18294696,1692,131110,
707057500017396029,18294810,1680,131453,
707057500017201354,18294621,1684,131769,
707057500017398276,18294802,1684,131829,
707057500017398542,18294822,1676,132111,
707057500017186118,15672187,1684,147720,
707057500017198333,18294583,1684,147871,
707057500017177963,19605197,1684,147922,
707057500017399686,19605192,1684,148027,
707057500017392243,FIKTIV014,1684,148046,
707057500017202108,18020221,1684,148191,
707057500017398986,18294821,1684,148232,
707057500017200470,18294602,1684,148363,
707057500017199217,19605193,1684,148396,
707057500017213036,18294637,1680,148397,
707057500017225190,18294639,1692,148438,
707057500017399525,19605196,1692,148474,
707057500017399211,15467896,1615,148656,
707057500017180345,18294741,1684,149306,
707057500017388383,18020331,1684,149905,
707057500017185333,18294770,1684,149913,
707057500017249769,17726009,1675,150104,
707057500017198302,18294613,1684,150111,
707057500017391352,19605158,1675,150113,
707057500017285460,17726017,1676,150120,
707057500017296206,17726004,1675,150122,
707057500017399839,19605176,1684,150136,
707057500017399105,18294620,1692,150146,
707057500017335875,19605160,1680,150147,
707057500017176973,18294651,1684,150148,
707057500017190894,19605159,1684,150151,
707057500017383142,19605153,1680,150236,
707057500017253049,18294615,1675,150309,
707057500017195318,19605152,1684,150310,
707057500017196049,19605129,1684,150311,
707057500017400283,X15718101,1684,150313,
707057500017399075,18294581,1692,150324,
707057500017221147,19605113,1680,150368,
707057500017221222,19605127,1680,150369,
707057500017171961,19605126,1684,150370,
707057500017260467,19605128,1676,150371,
707057500017175204,19605180,1684,150503,
707057500017192157,19605134,1684,150505,
707057500017400658,X15701288,1684,150510,
707057500017182134,19605112,1684,150511,
707057500017184305,19605111,1684,150514,
707057500017379732,19605181,1684,150518,
707057500017259348,19605168,1676,150751,
707057500017400696,X15701400,1684,150753,
707057500017400757,X16044638,1604,150757,
707057500017317703,19605148,1684,150758,
707057500017311411,18294798,1675,150759,
707057500017323858,19605144,1684,150760,
707057500017400733,X15701657,1684,150763,
707057500017400085,19605169,1680,150768,
707057500017400726,X15730409,1684,150770,
707057500017385146,18294797,1671,150772,
707057500017400740,X15718276,1684,150777,
707057500017203129,19605146,1684,150778,
707057500017217447,16632777,1680,150785,
707057500017181281,19605178,1684,150789,
707057500017172357,19605167,1684,150791,
707057500017325241,16632775,1671,150792,
707057500017218581,19605179,1680,150793,
707057500017400702,X15717628,1684,150795,
707057500017202764,16632837,1684,150848,
707057500017255739,19605175,1676,150851,
707057500017209046,19605149,1680,150925,
707057500017195295,19605147,1684,150926,
707057500017314481,19605163,1684,150927,
707057500017261563,19605162,1676,150928,
707057500017400825,X16044562,1684,151001,
707057500017399143,18020328,1680,151005,
707057500017386914,18020329,1680,151009,
707057500017400849,X15718442,1680,151055,
707057500017400832,X15700523,1684,151063,
707057500017175549,19605094,1684,151096,
707057500017400863,X15718280,1684,151171,
707057500017400023,18294825,1676,151202,
707057500017400016,19605174,1684,151205,
707057500017212053,19605141,1680,151263,
707057500017180970,19605140,1684,151725,
707057500017400092,18294814,1680,152355,
707057500017400788,19605097,1680,152357,
707057500017400801,19605096,1680,152359,
707057500017396005,18294809,1680,152479,
707057500017396012,18020350,1680,152482,
707057500017396036,18020351,1680,152487,
707057500017396067,17726057,1680,152493,
707057500017395985,18294816,1680,152529,
707057500017395992,18294818,1680,152534,
707057500017395954,18294819,1680,152544,
707057500017395961,18020352,1680,152546,
707057500017212848,16632757,1680,155069,
707057500017212824,19605138,1680,155071,
707057500017183230,17726005,1684,155139,
707057500017345898,17726006,1684,155283,
707057500017191761,17726007,1684,155284,
707057500017181854,18294636,1684,155366,
707057500017397941,18294824,1684,155613,
707057500017398450,19605118,1692,155615,
707057500017364370,18020219,1684,155786,
707057500017210691,19605188,1680,155787,
707057500017391321,18020218,1675,155788,
707057500017255777,16632771,1676,155860,
707057500017175495,16632773,1684,155861,
707057500017193772,16632826,1684,155862,
707057500017187863,16632772,1684,155863,
707057500017176607,16632774,1684,155864,
707057500017193840,16632778,1684,155865,
707057500017192652,19605078,1684,155866,
707057500017193352,16632824,1684,155867,
707057500017191792,16632825,1684,155870,
707057500017173613,16632820,1684,155893,
707057500017200913,19605143,1684,155894,
707057500017189218,16632819,1684,155895,
707057500017265219,19605187,1676,155968,
707057500017401174,X15718477,1680,156071,
707057500017401242,X15700841,1684,156073,
707057500017401198,X15702123,1684,156075,
707057500017401211,X15699761,1684,156077,
707057500017401235,X15701950,1684,156079,
707057500017401181,X15718337,1680,156081,
707057500017401204,X15699907,1680,156083,
707057500017217874,19605116,1680,156084,
707057500017401167,X15672813,1684,156086,
707057500017198791,19605182,1684,156285,
707057500017258242,19605114,1676,156290,
707057500017192232,16632823,1684,156815,
707057500017399631,18294603,1692,156972,
707057500017230620,15699940,1680,157052,
707057500017401013,19605057,1679,158220,
707057500017398535,18294784,1684,158226,
707057500017221994,19605081,1680,158235,
707057500017177215,19605038,1684,158248,
707057500017400054,19605353,1684,158254,
707057500017179028,19605083,1684,158256,
707057500017402348,X15701559,1684,158260,
707057500017205024,16632842,1680,158264,
707057500017401105,19605354,1684,158274,
707057500017195981,16632789,1684,158275,
707057500017402409,X15717869,1608,158277,
707057500017199125,15904999,1684,158396,
707057500017394919,15239314,1605,158397,
707057500017400887,19605041,1673,158399,
707057500017399785,19605071,1684,158407,
707057500017230002,18294815,1690,159231,
707057500017252837,19605177,1675,159371,
707057500017211636,19605191,1680,159475,
707057500017208391,15717781,1680,159502,
707057500017222816,18020220,1680,160582,
707057500017253087,18294582,1675,160583,
707057500017193758,18294591,1684,160600,
707057500017391994,18294601,1684,161397,
707057500017202283,18294590,1684,161472,
707057500017228337,18020157,1692,162401,
707057500017399747,18294638,1676,162698,
707057500017258679,18294698,1676,162858,
707057500017222229,18020251,1680,162980,
707057500017328020,15718303,1680,173569,
707057500017175990,18294660,1684,173608,
707057500017226128,18294709,1692,183359,
707057500017226166,18294740,1692,187195,
707057500017180888,18020180,1684,191226,
707057500017179035,18294727,1684,192765,
707057500017193130,18294593,1684,193894,
707057500017391895,18294606,1680,194563,
707057500017198876,18294742,1684,194932,
707057500017388178,18294642,1692,194962,
707057500017212022,18020276,1680,196281,
707057500017177826,18294600,1684,196880,
707057500017401457,X15730529,1680,196882,
707057500017401716,X15718319,1680,196884,
707057500017401662,X18020300,1684,196887,
707057500017401723,X15701926,1684,196889,
707057500017401495,X16632378,1690,196895,
707057500017401440,X15701869,1684,196901,
707057500017261051,19605062,1671,196902,
707057500017260375,19605064,1676,196903,
707057500017401532,X15718236,1680,196907,
707057500017401730,X15699627,1692,196908,
707057500017401556,X15700178,1684,196913,
707057500017401518,X15700472,1692,196916,
707057500017401525,X15701899,1684,196923,
707057500017401433,X15699463,1684,196928,
707057500017176263,19605063,1684,196933,
707057500017401501,X15700587,1680,196936,
707057500017401648,X15701799,1684,196940,
707057500017217812,16632758,1680,196944,
707057500017401464,X15672742,1680,196946,
707057500017213524,19605125,1680,196947,
707057500017401631,X15718353,1684,196953,
707057500017401587,X15730548,1684,196955,
707057500017401655,X15701878,1684,196958,
707057500017401471,X15701473,1684,196960,
707057500017401600,X15699688,1684,196962,
707057500017257030,19605095,1676,196963,
707057500017401488,X15717725,1680,196969,
707057500017392618,19605065,1684,196972,
707057500017401709,X16045123,1680,196980,
707057500017214545,19605122,1680,196992,
707057500017401815,X15701935,1684,196998,
707057500017261044,19605070,1676,196999,
707057500017226012,19605171,1692,197000,
707057500017401846,X15701163,1684,197004,
707057500017401792,X15700800,1684,197007,
707057500017256910,19605123,1676,197011,
707057500017254480,19605086,1675,197012,
707057500017401853,X15717624,1680,197014,
707057500017401808,X15730289,1680,197031,
707057500017401839,X18020252,1684,197037,
707057500017401822,X15718030,1680,197038,
707057500017333215,19605377,1684,197039,
707057500017217867,19605173,1680,197042,
707057500017398528,18020353,1684,197043,
707057500017228818,19605080,1692,197050,
707057500017400900,19605046,1692,197057,
707057500017198531,19605039,1684,197064,
707057500017227545,19605079,1692,197070,
707057500017399877,15237130,1630,197075,
707057500017398566,19605040,1684,197077,
707057500017398511,19605087,1680,197091,
707057500017392502,19605172,1684,197093,
707057500017399358,15556580,1617,197750,
707057500017399419,15468008,1613,197758,
707057500017399471,18294580,1676,197773,
707057500017217041,17726002,1680,197795,
707057500017219632,18294654,1684,200798,
707057500017227521,18294653,1692,200821,
707057500017253414,18294652,1675,200852,
707057500017231597,15691435,1684,201259,
707057500017285033,19605195,1676,202079,
707057500017399624,19605154,1684,202087,
707057500017212251,19605186,1680,202110,
707057500017402089,19605054,1684,202136,
707057500017395985,19605378,1680,202149,
707057500016918871,16594737,1664,81880,R56L
707057500017001466,15718212,1610,82199,H15L
707057500017022058,15718364,1607,85330,H240L
707057500017350281,15700653,1614,88631,H450L
707057500017074064,15701877,1614,96430,
707057500017097605,16594728,1619,96927,F14L
707057500017394339,18294790,1680,100025,
707057500017390393,18294605,1680,102473,
707057500017081338,058000,1615,102843,
707057500017011656,057926,1608,102876,
707057500017285590,056534,1671,102891,
707057500017381230,060474,1617,102894,
707057500017347151,064244,1630,102901,
707057500017306417,058039,1653,102911,
707057500017308503,039214,1630,102926,
707057500017027039,043261,1607,102949,
707057500016938930,043726,1653,102951,
707057500016939050,040170,1653,102972,
707057500017058699,058001,1613,102983,
707057500017389748,16594725,1661,103037,
707057500017395879,039400,1607,103071,
707057500017303850,13913241,1651,103290,
707057500017342323,055191,1630,103296,
707057500017308077,055190,1651,103323,
707057500017296237,057955,1618,103504,
707057500017025356,051161,1607,103518,
707057500017032033,058784,1607,103526,
707057500017382947,13053453,1607,103574,
707057500016955746,061992,1658,103604,
707057500017383005,17579054,1664,103632,
707057500017026551,042920,1607,103654,
707057500016961907,048321,1659,103757,
707057500017388024,18020332,1676,104017,
707057500017002180,043419,1610,104278,
707057500017002166,043415,1610,104289,
707057500017287822,048407,1653,104413,
707057500016938862,052502,1653,104457,
707057500016936011,052224,1653,104458,
707057500017066373,057967,1613,104490,
707057500016920034,057943,1666,104495,
707057500017085848,039208,1615,104511,
707057500017115187,058008,1617,104513,
707057500016944511,041023,1658,104521,
707057500016968838,052508,1654,104536,
707057500016978837,048310,1654,104559,
707057500016901613,048947,1662,104576,
707057500016982360,060559,1634,104579,
707057500017016996,043438,1608,104582,
707057500017029705,042814,1606,104592,
707057500016925831,X064577,1667,104604,
707057500017033429,058010,1606,104609,
707057500017136427,056539,1632,104633,
707057500016960092,058803,1658,104701,
707057500017381292,052525,1662,104717,
707057500017017467,064580,1608,104720,
707057500017290563,048508,1608,104725,
707057500017290570,048509,1608,104733,
707057500017307261,045193,1608,104740,
707057500017144972,057976,1630,104786,
707057500017017412,048507,1608,104790,
707057500017017436,043430,1608,104802,
707057500017310766,043519,1610,104823,
707057500017017351,060484,1608,104836,
707057500017017429,043435,1608,104848,
707057500017380523,18020368,1676,104923,
707057500016991270,060561,1634,105094,
707057500017319646,055979,1632,105182,
707057500017390683,18020339,1676,105221,
707057500017312081,19125851,1637,105241,
707057500017285743,056544,1658,105286,
707057500016960214,059224,1658,105301,
707057500017145016,039360,1630,105520,
707057500017041769,058016,1604,105664,
707057500017296824,059237,1617,105749,
707057500017285392,045340,1661,105783,
707057500017340497,057917,1661,105802,
707057500017027268,039258,1607,105990,
707057500017145566,057977,1630,106242,
707057500017122727,058023,1617,106330,
707057500017144354,041253,1630,106417,
707057500017309418,040862,1658,106447,
707057500017293649,042835,1606,106485,
707057500017145627,039618,1630,106490,
707057500017039438,053741,1606,106496,
707057500016960108,042556,1658,106497,
707057500017327542,048473,1607,106505,
707057500017291874,064652,1671,106523,
707057500017029163,057459,1606,106535,
707057500017012332,042717,1607,106615,
707057500017113510,039363,1617,106746,
707057500017122970,040382,1617,106749,
707057500017355491,18182460,1630,106769,
707057500017346291,057921,1661,106779,
707057500017144491,062005,1630,106790,
707057500017388338,062019,1630,106798,
707057500017122987,043377,1617,106810,
707057500017232044,056541,1671,106890,
707057500017030978,037926,1607,107061,
707057500016918901,13053468,1664,107614,
707057500017251984,18020192,1675,107621,
707057500017044753,059240,1605,107660,
707057500017024236,043720,1607,107669,
707057500017024182,043431,1607,107693,
707057500017144347,13913237,1630,107716,
707057500017108912,058032,1618,107718,
707057500017144330,048391,1630,107731,
707057500017069046,19125831,1613,107791,
707057500017147157,055985,1633,107827,
707057500017018006,043439,1607,107831,
707057500017167360,048327,1636,107874,
707057500017012868,X064582,1607,107899,
707057500017398207,064585,1607,107991,
707057500017391680,16632020,1675,108238,
707057500017392335,18020179,1675,108249,
707057500017359086,060552,1607,108387,
707057500017122994,058787,1617,108424,
707057500017398306,048397,1607,108462,
707057500017381322,11993913,1605,108520,
707057500017364325,064646,1630,108536,
707057500017122536,060560,1617,108627,
707057500017390454,064574,1617,108699,
707057500017354425,061869,1633,108746,
707057500017147072,055990,1633,108754,
707057500017323223,056327,1633,108762,
707057500017096929,057462,1604,109194,
707057500017098930,039840,1617,109210,
707057500017098923,039841,1617,109229,
707057500016977786,039418,1639,109240,
707057500017098947,039842,1617,109245,
707057500017308510,039374,1630,109714,
707057500017155459,058030,1636,109715,
707057500016901514,058034,1661,109731,
707057500016905178,060490,1661,110336,
707057500017043459,058022,1605,110415,
707057500017349445,059217,1630,110591,
707057500017304857,044698,1671,110626,
707057500017316768,056319,1671,110629,
707057500017122512,043418,1617,110699,
707057500017002197,043542,1610,110700,
707057500017002159,043416,1610,110703,
707057500017064447,048355,1613,110713,
707057500017066410,048330,1613,110751,
707057500017360013,059334,1675,111090,
707057500017007987,058038,1608,113735,
707057500017378384,064635,1605,113794,
707057500017328372,048399,1630,113816,
707057500017346307,059300,1661,113835,
707057500017198395,16632396,1684,113877,
707057500017144880,13053463,1630,113976,
707057500017144897,044478,1630,113978,
707057500017310773,048432,1630,113985,
707057500017353541,057913,1630,113990,
707057500017256538,18294640,1676,114004,
707057500017391796,059341,1605,114020,
707057500017108745,15556608,1618,114239,
707057500017336308,061184,1671,114328,
707057500017350823,062009,1607,114331,
707057500017332249,17579066,1661,114367,
707057500017398498,19125853,1630,114522,
707057500017283794,058795,1608,114705,
707057500017308251,058027,1618,114706,
707057500017334847,055972,1608,114710,
707057500017011496,055971,1608,114713,
707057500017386440,17579059,1671,114749,
707057500017381582,13053458,1661,114752,
707057500016904546,039431,1661,114768,
707057500016973801,039520,1639,115734,
707057500016906694,057461,1661,115742,
707057500017038110,059228,1606,115882,
707057500017391789,14435667,1605,116032,
707057500017032903,056514,1606,116062,
707057500017321366,059336,1605,116156,
707057500017329546,048388,1610,116179,
707057500017300781,052430,1634,116185,
707057500017331754,057470,1610,116187,
707057500017331761,055906,1610,116190,
707057500017229334,056542,1690,116276,
707057500017364073,064245,1671,116280,
707057500017030992,038168,1607,116287,
707057500017064454,064252,1613,116436,
707057500017318441,039210,1633,116437,
707057500017360495,060533,1671,116459,
707057500017027121,043265,1607,116647,
707057500017027114,043263,1607,116658,
707057500016935663,17579053,1653,116755,
707057500016904591,039283,1661,116813,
707057500016907448,13053452,1661,118777,
707057500016960221,059227,1658,118801,
707057500016906892,041265,1661,118828,
707057500017144484,041999,1630,118853,
707057500017144507,035013,1630,118857,
707057500016900050,036773,1661,118859,
707057500016977267,058006,1639,118866,
707057500017032378,062007,1606,118870,
707057500017118386,039632,1617,118891,
707057500017118409,056521,1617,118902,
707057500017291164,048471,1667,118915,
707057500017343085,060546,1617,118934,
707057500017376700,064584,1630,118937,
707057500017383487,056301,1630,118939,
707057500017383494,13053449,1630,118943,
707057500017145177,036777,1630,118950,
707057500017145634,039415,1630,118951,
707057500017145948,036781,1630,118970,
707057500017242555,036775,1672,118973,
707057500017250734,064651,1675,118992,
707057500017290587,048490,1630,118997,
707057500017158061,058046,1651,118998,
707057500017037120,059275,1606,119005,
707057500017037151,059283,1606,119017,
707057500017008113,060487,1608,119091,
707057500017363410,13848321,1671,119095,
707057500017387980,064213,1671,119100,
707057500017395657,064615,1671,119108,
707057500017026889,052476,1607,119148,
707057500017109346,039261,1618,119239,
707057500016960207,058005,1658,119278,
707057500017026476,055993,1607,119289,
707057500017026469,055991,1607,119292,
707057500017026452,055992,1607,119300,
707057500017145856,043179,1630,119505,
707057500017334885,057961,1630,119534,
707057500017145832,039526,1630,119569,
707057500017145818,043177,1630,119588,
707057500017313910,039284,1658,119642,
707057500017359048,052509,1610,119647,
707057500017357884,062727,1658,119649,
707057500017313903,53752A,1658,119657,
707057500017377554,060525,1658,119669,
707057500017347243,060934,1658,119683,
707057500017002586,052262,1610,119700,
707057500016901408,042194,1661,119707,
707057500017387867,17579061,1653,119727,
707057500017392229,18182453,1607,119733,
707057500017387935,18182461,1614,119743,
707057500017166943,18182445,1632,119766,
707057500017315273,058042,1607,119792,
707057500017360310,057918,1607,119807,
707057500017394124,19125857,1633,119935,
707057500017026902,039008,1607,120284,
707057500017389090,060495,1658,120382,
707057500017358874,064647,1607,121186,
707057500017030664,058024,1607,121210,
707057500016962072,058788,1659,121224,
707057500017104990,043125,1618,121538,
707057500016986658,056553,1634,121572,
707057500017318366,060515,1633,121579,
707057500017318373,048383,1633,121581,
707057500017318380,060482,1633,121587,
707057500017318397,057935,1633,121590,
707057500017318458,060499,1633,121615,
707057500017295193,060506,1630,121628,
707057500017317895,060508,1632,121664,
707057500017317765,060507,1632,121683,
707057500017379190,064594,1630,121758,
707057500017379206,064610,1630,121762,
707057500017380103,052863,1630,121764,
707057500017122758,059273,1617,121772,
707057500017138827,038164,1632,121869,
707057500016950819,058003,1653,121983,
707057500017334878,057919,1636,121988,
707057500017317840,060501,1630,122011,
707057500017330771,057476,1630,122015,
707057500017344402,060573,1639,122046,
707057500017364219,061987,1632,122137,
707057500017156104,057973,1636,122239,
707057500017085282,060509,1615,122999,
707057500016963819,060486,1659,123017,
707057500017359406,061982,1606,123149,
707057500017354784,062017,1680,123153,
707057500017388314,060513,1607,123217,
707057500017216303,051095,1680,124616,
707057500017216143,060545,1680,124623,
707057500016929280,048362,1667,124648,
707057500016932488,043913,1653,124661,
707057500016933232,040864,1654,124665,
707057500016907653,048346,1664,124672,
707057500016939104,052247,1653,124673,
707057500016908469,064262,1663,124676,
707057500016908476,039260,1663,124683,
707057500016907677,042087,1663,124701,
707057500016933249,040302,1654,124718,
707057500016922939,048304,1665,124736,
707057500016926913,060530,1667,124762,
707057500016934352,052214,1653,124778,
707057500016944160,048317,1658,124797,
707057500016944177,040809,1658,124806,
707057500016922946,040756,1665,124808,
707057500016908520,048349,1664,124819,
707057500016923851,X064588,1665,124830,
707057500016908872,055166,1664,124833,
707057500016923868,043332,1665,124838,
707057500016934536,048312,1654,124839,
707057500016915252,057924,1664,124850,
707057500016962560,041797,1659,124865,
707057500016942098,058041,1654,124885,
707057500016964311,056520,1655,124899,
707057500016949899,055932,1658,124908,
707057500016945976,048328,1658,124937,
707057500016946003,048393,1658,124955,
707057500016973771,052217,1639,124969,
707057500017018884,057994,1607,124970,
707057500017017610,042990,1605,124971,
707057500017012240,052404,1607,124972,
707057500016985422,052543,1634,124978,
707057500016973795,052469,1639,124989,
707057500017013179,18182433,1607,125003,
707057500017017450,043927,1608,125031,
707057500016962553,045473,1659,125069,
707057500017017603,040256,1605,125076,
707057500016973870,052527,1639,125087,
707057500016979902,064264,1655,125099,
707057500016981868,051085,1655,125100,
707057500017030718,058045,1607,125135,
707057500017028920,057920,1606,125136,
707057500017025868,039121,1607,125145,
707057500017008458,13848319,1608,125159,
707057500017036840,060526,1606,125161,
707057500017036628,064246,1606,125164,
707057500017041998,052460,1602,125174,
707057500017039148,043531,1606,125187,
707057500017085909,057469,1615,125189,
707057500016901279,060514,1661,125191,
707057500017097100,064642,1604,125193,
707057500017042155,059282,1607,125211,
707057500017088146,052459,1604,125212,
707057500017040489,057944,1606,125213,
707057500017044524,064254,1605,125226,
707057500017305892,039285,1609,125232,
707057500017067370,048337,1610,125267,
707057500017128927,039376,1605,125279,
