Num,Prod,SubstationId,SubstationName,MetarName,MaxLoad
1,rik32119502,45954,P078,Flaskerudsetra,100
1,rik32119502,45955,P079,Killingstr?mmen,100
1,rik32119502,45956,P080,Bergsundodden,50
1,rik32119502,45957,P081,Rognerud vanning,50
1,rik32119502,45958,P082,Søndre Røste vanning,100
1,rik32119502,45959,P083,Eriksplassen,50
1,rik32119502,45960,P086,Gr?tterud 2,50
1,rik32119502,45961,P087,Eriksrud,50
1,rik32119502,45962,P088,Langtjern 1,200
1,rik32119502,45963,P090,Stasholehaugen,315
1,rik32119502,45964,P091,Bergsundfeltet,315
1,rik32119502,45965,P092,Bj?rntjernlia,500
1,rik32119502,45966,P096,Coop Hallingby,0
1,rik32119502,45967,P098,Kirkemotunet,315
1,rik32119502,45968,P099,Samsj?en skytterbane,50
1,rik32119502,45969,P100,Nordre Verket koblingsanlegg,0
1,rik32119502,45970,P101,Nilsedalssletta koblingsanlegg,0
1,rik32119502,45971,Renseanlegg,,0
1,rik32119502,45972,Sek.st.16,,0
1,rik32119502,45973,Sek.st.17,,0
1,rik32119502,45974,Sek.st4,TD41,0
1,rik32119502,45975,T003,Fj?svika sag,100
1,rik32119502,45976,T006,Ringmoen skole,315
1,rik32119502,45977,T007,Ringmoen,100
1,rik32119502,45978,T009,Str?mmen,100
1,rik32119502,45979,T010,Solli,50
1,rik32119502,45980,T011,Kongstr?mmen stasjonstrafo,50
1,rik32119502,45981,T012,Sp?haug,100
1,rik32119502,45982,T013,Olsvika,200
1,rik32119502,45983,T014,Bekkelund,50
1,rik32119502,45984,T015,Moltebrenna,315
1,rik32119502,45985,T016,Gunbj?rrud,50
1,rik32119502,45986,T017,Veslefjell,315
1,rik32119502,45987,T018,Ringerudkollen,50
1,rik32119502,45988,T019,Ringerud,50
1,rik32119502,45989,T020,Oset,50
1,rik32119502,45990,T021,Maristua,50
1,rik32119502,45991,T022,Tossevika boligfelt,100
1,rik32119502,45992,T023,Vikerseterveien,100
1,rik32119502,45993,T024,Gryte,50
1,rik32119502,45994,T025,Strande,50
1,rik32119502,45995,T026,T?mmerviken,50
1,rik32119502,45996,T027,Andetjern,100
1,rik32119502,45997,T028,Myhre,100
1,rik32119502,45998,T029,Helgestua,200
1,rik32119502,45999,T030,Bernhatten,200
1,rik32119502,46000,T031,Viker kirke,200
1,rik32119502,46001,T032,Viker,100
1,rik32119502,46002,T033,Tossevika sag,500
1,rik32119502,46003,T034,Torsteinsrud,100
1,rik32119502,46004,T035,Ringerudsetervegen,50
1,rik32119502,46005,T037,Elsrud,100
1,rik32119502,46006,T038,Tossevika S?r,500
1,rik32119502,46007,T039,Tosseviksetra,315
1,rik32119502,46008,T040,?ybrua,50
1,rik32119502,46009,T041,Vikerseterveien 2,50
1,rik32119502,46010,T042,Hagen,100
1,rik32119502,46011,T043,Volen,50
1,rik32119502,46012,T044,Skarrud,100
1,rik32119502,46013,T045,Haraldsbr?ten,100
1,rik32119502,46014,T047,Lykkja,50
1,rik32119502,46015,T050,Finnsand,100
1,rik32119502,46016,T051,Renna,50
1,rik32119502,46017,T052,Sk?pet,500
1,rik32119502,46018,T053,Rydningssand,100
1,rik32119502,46019,T056,Haugerud,50
1,rik32119502,46020,T057,K?v?n,50
1,rik32119502,46021,T058,Bjørkåsen koblpkt.,0
1,rik32119502,46022,T059,Nyhus,100
1,rik32119502,46023,T061,Nordhaga,50
1,rik32119502,46024,T062,Rinna,100
1,rik32119502,46025,T065,Buttingsrud,100
1,rik32119502,46026,T067,Gr?terud,100
1,rik32119502,46027,T069,Enger,100
1,rik32119502,46028,T070,Engerodden,50
1,rik32119502,46029,T071,Voldvik,50
1,rik32119502,46030,T072,Nordalen,50
1,rik32119502,46031,T073,Blakstvedt,100
1,rik32119502,46032,T074,Rustad,100
1,rik32119502,46033,T075,Persvold,100
1,rik32119502,46034,T076,Sperillen camping,200
1,rik32119502,46035,T078,Bekkevold,50
1,rik32119502,46036,T079,Smerud,100
1,rik32119502,46037,T080,Svartbekk,50
1,rik32119502,46038,T081,H?ghaug,50
1,rik32119502,46039,T083,Dammen,50
1,rik32119502,46040,T085,Vardehaug,50
1,rik32119502,46041,T086,Bjonvika Rasteplass,50
1,rik32119502,46042,T087,Bjonvika,100
1,rik32119502,46043,T089,Olavsbr?ten,30
1,rik32119502,46044,T091,Vassenden,50
1,rik32119502,46045,T092,Skognes,50
1,rik32119502,46046,T093,Nersetra,50
1,rik32119502,46047,T094,Skarrud?sen 1,100
1,rik32119502,46048,T095,Skarrud?sen 2,50
1,rik32119502,46049,T096,Skarrud?sen 3,100
1,rik32119502,46050,T097,Skarrud?sen 4,50
1,rik32119502,46051,T098,Skarrud?sen 5,50
1,rik32119502,46052,T101,Kolledalen,0
1,rik32119502,46053,T102,Killingtjernlia,0
1,rik32119502,46054,T103,Kongstrømmen koblingsanlegg,0
1,rik32119502,46055,T104,Bekkevold koblingspunkt,0
1,rik32119502,46056,T105,Trettodden koblingspunkt,0
1,rik32119502,46057,T300P,Setertjern,0
1,rik32119502,46058,T7,Ørgenvik tunnellen,0
1,rik32119502,46059,T8,Ørgenvik tunnellen,0
1,rik32119502,46060,T9,Ørgenvik vest,0
1,rik32119502,46061,V001,Håvervika koblingspunkt,0
1,rik32119502,46062,V003,Fosstenl?kka,50
1,rik32119502,46063,V004,Kvitsand,50
1,rik32119502,46064,V005,Br?ten,50
1,rik32119502,46065,V006,S?ndre Lunde,100
1,rik32119502,46066,V007,Nordre Lunde,100
1,rik32119502,46067,V009,Furulund,500
1,rik32119502,46068,V012,Granum 1,50
1,rik32119502,46069,V013,Granum 2,100
1,rik32119502,46070,V014,?ya,100
1,rik32119502,46071,V015,Tangen Nes,100
1,rik32119502,46072,V016,Granum industri 1,200
1,rik32119502,46073,V017,Hel,100
1,rik32119502,46074,V018,Gravlimoen,100
1,rik32119502,46075,V021,Nes vannverk,200
1,rik32119502,46076,V022,Grav?br?ten,100
1,rik32119502,46077,V023,Nes Taverna,200
1,rik32119502,46078,V024,Hengslet,50
1,rik32119502,46079,V025,Myrvang,30
1,rik32119502,46080,V026,Maurland,100
1,rik32119502,46081,V027,Langbr?ten,50
1,rik32119502,46082,V028,Maurland 2,50
1,rik32119502,46083,V029,Limoen,75
1,rik32119502,46084,V030,Fagernes,50
1,rik32119502,46085,V031,Blåbesta,30
1,rik32119502,46086,V032,Putten,50
1,rik32119502,46087,V033,Nesrud,100
1,rik32119502,46088,V034,Nes bygdehus,200
1,rik32119502,46089,V035,Huken,50
1,rik32119502,46090,V036,Nes skole,200
1,rik32119502,46091,V037,Nordre Holte,100
1,rik32119502,46092,V038,Myra,315
1,rik32119502,46093,V039,Coop Nes,315
1,rik32119502,46094,V040,Nes sykehjem,500
1,rik32119502,46095,V042,Nesmoen,50
1,rik32119502,46096,V044,Veltelia,630
1,rik32119502,46097,V045,Sand,100
1,rik32119502,46098,V048,Balkan,50
1,rik32119502,46099,V052,Stormyr,100
1,rik32119502,46100,V054,Tj?refabrikken,100
1,rik32119502,46101,V055,Heggerudstad,50
1,rik32119502,46102,V056,Amundfoss,50
1,rik32119502,46103,V057,Auren 1,50
1,rik32119502,46104,V060,Fossholm,50
1,rik32119502,46105,V063,Nybrua,50
1,rik32119502,46106,V066,Ura,50
1,rik32119502,46107,V069,Lindelia,50
1,rik32119502,46108,V072,Fagerheim,50
1,rik32119502,46109,V074,?vervolden,100
1,rik32119502,46110,V075,Fagerns g?rd,50
1,rik32119502,46111,V076,Øya koblingsanlegg,0
1,rik32119502,46112,V077,Øvervollen koblingspunkt,0
1,rik32119502,47434,C072,Sentrum,800
1,rik32119502,53674,C006T1,Storgaten 13 T1,NULL
1,rik32119502,53676,A077T1,Helgerud Skole T1,NULL
1,rik32119502,53677,FIKTIV TRAFOKRETS - ENORO,FIKTIV TRAFOKRETS - ENORO,NULL
1,rik32119502,53678,FIKTIV TRAFOKRETS - ENORO,FIKTIV TRAFOKRETS - ENORO,NULL
1,rik32119502,53679,B073,S?tra 2,50
1,rik32119502,53680,L078T1,Norpapp T1,NULL
1,rik32119502,53681,C022T1,Hønefoss Hvilehjem T1,NULL
1,rik32119502,53682,F012T1,Forsvaret 1 T1,NULL
1,rik32119502,53683,C086T1,Sentrumskvartalet T1,NULL
1,rik32119502,53684,C086T1,Sentrumskvartalet T1,NULL
1,rik32119502,53685,C086T2,Sentrumskvartalet T2,NULL
1,rik32119502,53686,C086T2,Sentrumskvartalet T2,NULL
1,rik32119502,53687,L069T1,Verkstedveien 1 T1,NULL
1,rik32119502,53688,G053T1,Kjellerberget T1,NULL
1,rik32119502,53691,J023T1,Tandbergmoen pumpestasjon T1,NULL
1,rik32119502,53692,C118T1,Søndre Torv 2 T1,NULL
1,rik32119502,53693,C166T1,H?nefossenteret T1,NULL
1,rik32119502,53694,J015,Kalkverket,NULL
1,rik32119502,53695,C003T1,Stabellsgate 7 T1,NULL
1,rik32119502,53696,E017T1,Tyristrand Skole T1,NULL
1,rik32119502,53697,C086T3,Sentrumskvartalet T3,NULL
1,rik32119502,53700,L125T1,Tronrud Engeenering Prod T1,NULL
1,rik32119502,53701,C029T1,Kornsiloen T1,NULL
1,rik32119502,53702,C137T1,Monserud Renseanlegg T1,NULL
1,rik32119502,53703,C011T1,Realskolen T1,NULL
1,rik32119502,53704,C011T1,Realskolen T1,NULL
1,rik32119502,53705,C018T1,Ringerike Sparebank T1,NULL
1,rik32119502,53706,C076T1,Fuglesang T1,NULL
1,rik32119502,53707,C005T1,Kong Ringsgate T1,NULL
1,rik32119502,53708,L095T1,ASAK T1,NULL
1,rik32119502,53709,C197T1,Vardar T1,NULL
1,rik32119502,53710,C183T1,Hand-Pro T1,NULL
1,rik32119502,53711,C160T1,Birkebeinerveien T1,NULL
1,rik32119502,53712,L090T1,Ringerike vannv. T1+T2,NULL
1,rik32119502,53713,C185T1,Sykehuset Teknisk Sentral T1,NULL
1,rik32119502,53714,C070T1,Sykehuset T1,NULL
1,rik32119502,53715,C070T1,Sykehuset T1,NULL
1,rik32119502,53716,L103T1,Svelviksand 2 T1,NULL
1,rik32119502,53717,L103T1,Svelviksand 2 T1,NULL
1,rik32119502,53718,C152T1,N.G.O. 1 T1,NULL
1,rik32119502,53719,C074T1,Bredalsveien 14 T1,NULL
1,rik32119502,53720,C074T1,Bredalsveien 14 T1,NULL
1,rik32119502,53721,C220T1,Follum Energisentral T1,NULL
1,rik32119502,53722,C015,Trygstad Terrasse,500
1,rik32119502,53723,L140,Eggemoen Satelittstasjon 3,1600
1,rik32119502,53724,L139,Eggemoen Satelittstasjon 2,1600
1,rik32119502,53725,L138,Eggemoen Satelittstasjon 1,1600
1,rik32119502,53726,L142,Nedre Kihlemoen 4,200
1,rik32119502,53727,C168T1,Stormarkedet T1,NULL
1,rik32119502,53728,C168T1,Stormarkedet T1,NULL
1,rik32119502,53729,J034,Juveren 2,50
1,rik32119502,53730,L141,Eggemoen N?ringspark 2,500
1,rik32119502,53731,F013,Helgelandsmoen 2,630
1,rik32119502,53780,H053,Ut?ya,800
1,rik32119502,53864,99999,-,NULL
1,rik32119502,53904,V008,Nes renseanlegg,315
1,rik32119502,54155,J071,Sm?br?tan,NULL
1,rik32119502,54182,C229,Hvervenmoen 2,1250
1,rik32119502,54303,C220,Follum Energisentral,1600
1,rik32119502,54630,A103,Helgerud vest,500
1,rik32119502,54750,T054,Skarrud 2,100
1,rik32119502,54759,C226,Administratorbygg,500
1,rik32119502,55802,C230,Benterud 1,NULL
1,rik32119502,55822,E008,F?gri 3,NULL
1,rik32119502,56040,G040,Vik Ladestasjon,NULL
1,rik32119502,56064,P103,Kiwi Hallingby,NULL
1,rik32119502,58250,L143,Hensfoss,NULL
1,rik32119502,60780,G050,?vre L?ken,NULL
1,rik32119502,60815,T064,Setertjern,NULL
1,rik32119502,60816,J079,Damtjern,NULL
1,rik32119502,60851,G041,G041 Vikshagen,NULL
1,rik32119502,61005,T106,Killingtjernlia,NULL
1,rik32119502,61025,L144,Hensmoveien 101,NULL
1,rik32119502,61051,J076,Stubdal,NULL
1,rik32119502,62153,U003,Ulefoss hovedg?rd 5AUE8,NULL
1,rik32119502,62825,A037,Torsteinsjordet,NULL
1,rik32119502,63065,F074,Frogn?ya,NULL
1,rik32119502,63083,T055,Hattebekken,NULL
1,rik32119502,63110,H061,Sundvollen Hotell  2,NULL
1,rik32119502,63134,C233,Follum DL senter 1,NULL
1,rik32119502,63136,K029,Klekkenhagen,NULL
1,rik32119502,63166,C231,Brutorget,NULL
1,rik32119502,63265,C232,Tandberglia,NULL
